snp_ID	snp_name	dbSNP_ID	chromosome	gbrowse_L_flank_start_bp	gbrowse_R_flank_end_bp	snp_start_bp	snp_end_bp	coordinate_system	experiment_ID	comments	entered_by
1133	ss181353329	ss181353329	Gm03	31593185	31593306	31593246	31593247	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1134	ss181353314	ss181353314	Gm03	31990103	31990224	31990164	31990165	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1135	ss181353313	ss181353313	Gm03	32134103	32134224	32134164	32134165	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1136	ss181353311	ss181353311	Gm03	32261410	32261531	32261471	32261472	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1137	ss181353310	ss181353310	Gm03	32540975	32541096	32541036	32541037	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1138	ss181353302	ss181353302	Gm03	32800816	32800937	32800877	32800878	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1139	ss181353291	ss181353291	Gm03	33008097	33008218	33008158	33008159	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1140	ss181353290	ss181353290	Gm03	33010006	33010127	33010067	33010068	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1141	ss181799837	ss181799837	Gm03	36263270	36263391	36263331	36263332	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1142	ss181357594	ss181357594	Gm03	36268313	36268434	36268374	36268365	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1143	ss181357596	ss181357596	Gm03	36295444	36295565	36295505	36295506	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1144	ss181357600	ss181357600	Gm03	36479800	36479921	36479861	36479862	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1145	ss181357659	ss181357659	Gm03	38217584	38217705	38217645	38217563	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1146	ss181357658	ss181357658	Gm03	38200750	38200871	38200811	38200812	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1147	ss181352290	ss181352290	Gm03	38371331	38371452	38371392	38371393	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1148	ss181352289	ss181352289	Gm03	38374149	38374270	38374283	38374211	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1149	ss181352288	ss181352288	Gm03	38417644	38417765	38417705	38417706	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1150	ss181359622	ss181359622	Gm10	920483	920604	920544	920545	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1151	ss181359625	ss181359625	Gm10	979145	979266	979206	979207	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1152	ss181359632	ss181359632	Gm10	1280566	1280687	1280627	1280628	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1153	ss181799835	ss181799835	Gm10	1563876	1563997	1563937	1563938	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1154	ss181357331	ss181357331	Gm10	1693785	1693906	1693846	1693847	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1155	ss181357386	ss181357386	Gm10	3375760	3375881	3375821	3375822	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1156	ss181357388	ss181357388	Gm10	3498385	3498506	3498446	3498447	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1157	ss181357391	ss181357391	Gm10	3544612	3544733	3544673	3544674	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1158	ss181357389	ss181357389	Gm10	3536737	3536858	3536798	3536799	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1159	ss181360937	ss181360937	Gm10	3687989	3688110	3688050	3688030	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1160	ss181799891	ss181799891	Gm10	3840041	3840162	3840102	3840103	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1161	ss181360944	ss181360944	Gm10	3884454	3884575	3884515	3884516	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1162	ss181360955	ss181360955	Gm10	4063155	4063276	4063216	4063217	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1163	ss181799892	ss181799892	Gm10	4157060	4157181	4157121	4157122	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1164	ss181360958	ss181360958	Gm10	4207836	4207957	4207897	4207898	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1165	ss181799893	ss181799893	Gm10	4309376	4309497	4309437	4309438	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1166	ss181360965	ss181360965	Gm10	4383480	4383601	4383541	4383542	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1167	ss181360711	ss181360711	Gm10	5018141	5018262	5018202	5018203	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1168	ss181360709	ss181360709	Gm10	4946760	4946881	4946821	4946822	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1169	ss181361302	ss181361302	Gm10	5408611	5408732	5408672	5408673	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1170	ss181361308	ss181361308	Gm10	5922015	5922136	5922076	5922077	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1171	ss181799956	ss181799956	Gm10	6039047	6039168	6039108	6039109	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1172	ss181799931	ss181799931	Gm10	6302586	6302707	6302647	6302648	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1173	ss181361778	ss181361778	Gm10	6373344	6373465	6373405	6373406	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1174	ss181799973	ss181799973	Gm10	7186806	7186927	7186867	7186868	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1175	ss181799972	ss181799972	Gm10	7204218	7204339	7204279	7204280	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1176	ss181799974	ss181799974	Gm10	7244273	7244394	7244334	7244335	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1177	ss181799971	ss181799971	Gm10	7302478	7302599	7302539	7302540	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1178	ss181360187	ss181360187	Gm10	7546566	7546687	7546627	7546628	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1179	ss181360189	ss181360189	Gm10	7575700	7575821	7575761	7575762	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1180	ss181360193	ss181360193	Gm10	7628197	7628318	7628258	7628259	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1181	ss181799876	ss181799876	Gm10	7666194	7666315	7666255	7666256	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1182	ss181360214	ss181360214	Gm10	8423445	8423566	8421917	8421918	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1183	ss181357289	ss181357289	Gm10	8960935	8961056	8960996	8960997	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1184	ss181357290	ss181357290	Gm10	8971170	8971291	8971231	8971232	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1185	ss181357316	ss181357316	Gm10	10260411	10260532	10260472	10260473	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1186	ss181360913	ss181360913	Gm10	11143383	11143504	11143444	11143445	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1187	ss181360911	ss181360911	Gm10	11147894	11148015	11147955	11147956	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1188	ss181360631	ss181360631	Gm10	11573326	11573447	11573387	11573388	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1189	ss181360630	ss181360630	Gm10	11580013	11580134	11580074	11580075	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1190	ss181352683	ss181352683	Gm10	12551484	12551605	12551545	12551546	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1191	ss181799885	ss181799885	Gm10	11905577	11905698	11905638	11905639	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1192	ss181360620	ss181360620	Gm10	11906389	11906510	11906450	11906451	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1193	ss181346415	ss181346415	Gm10	21039118	21039239	21039179	21039180	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1194	ss181352636	ss181352636	Gm10	27312310	27312431	27312371	27312372	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1195	ss181352635	ss181352635	Gm10	27635138	27635259	27635199	27635200	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1196	ss181799997	ss181799997	Gm10	27843880	27844001	27843941	27843942	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1197	ss181346412	ss181346412	Gm10	21469148	21469269	21469209	21469210	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1198	ss181346515	ss181346515	Gm10	29913148	29913269	29913209	29913210	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1199	ss181346516	ss181346516	Gm10	29949681	29949802	29949742	29949670	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1200	ss181346517	ss181346517	Gm10	30165628	30165749	30165689	30165690	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1201	ss181349470	ss181349470	Gm10	30764649	30764770	30764710	30764711	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1202	ss181349442	ss181349442	Gm10	32640053	32640174	32640114	32640115	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1203	ss181349365	ss181349365	Gm10	37721095	37721216	37721156	37721157	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1204	ss181349363	ss181349363	Gm10	37762888	37763009	37762949	37762950	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1205	ss181360887	ss181360887	Gm10	38119259	38119380	38119320	38119321	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1206	ss181360888	ss181360888	Gm10	38147863	38147984	38147924	38147925	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1207	ss181360902	ss181360902	Gm10	38835793	38835914	38835854	38835855	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1208	ss181360903	ss181360903	Gm10	38842646	38842767	38842707	38842708	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1209	ss181360904	ss181360904	Gm10	38852643	38852764	38852704	38852705	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1210	ss181358400	ss181358400	Gm10	38920303	38920424	38920364	38920365	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1211	ss181358402	ss181358402	Gm10	38987240	38987361	38987301	38987302	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1212	ss181358403	ss181358403	Gm10	38989258	38989379	38989319	38989320	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1213	ss181358454	ss181358454	Gm10	40669484	40669605	40669545	40669546	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1214	ss181361859	ss181361859	Gm10	40850180	40850301	40850260	40850242	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1215	ss181361858	ss181361858	Gm10	40883273	40883394	40883334	40883335	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1216	ss181361855	ss181361855	Gm10	40914085	40914206	40914146	40914147	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1217	ss181361851	ss181361851	Gm10	41026096	41026217	41026157	41026158	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1218	ss181361850	ss181361850	Gm10	41052735	41052856	41052796	41052797	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1219	ss181799936	ss181799936	Gm10	41105534	41105655	41105595	41105596	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1220	ss181799935	ss181799935	Gm10	41117457	41117578	41117518	41117519	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1221	ss181799894	ss181799894	Gm10	41794368	41794489	41794429	41794430	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1222	ss181361104	ss181361104	Gm10	42251966	42252087	42252027	42252028	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1223	ss181361102	ss181361102	Gm10	42281294	42281415	42281355	42281356	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1224	ss181361098	ss181361098	Gm10	42450336	42450457	42450397	42450398	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1225	ss181361922	ss181361922	Gm10	42620373	42620494	42620434	42620435	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1226	ss181361919	ss181361919	Gm10	42691711	42691832	42691772	42691773	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1227	ss181799945	ss181799945	Gm20	41502122	41502239	42845506	42845507	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1228	ss181799960	ss181799960	Gm10	43004044	43004165	43004105	43004106	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1229	ss181357778	ss181357778	Gm10	44933276	44933397	44933337	44933338	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1230	ss181357776	ss181357776	Gm20	39337268	39337362	45001566	45001567	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1231	ss181357773	ss181357773	Gm10	45090515	45090636	45090576	45090577	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1232	ss181800016	ss181800016	Gm10	45114950	45115071	45115011	45115012	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1233	ss181351031	ss181351031	Gm10	45338951	45339072	45339012	45339013	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1234	ss181351030	ss181351030	Gm10	45349795	45349916	45349856	45349857	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1235	ss181351027	ss181351027	Gm10	45389350	45389471	45389411	45389412	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1236	ss181350863	ss181350863	Gm10	50727971	50728092	50728032	50728033	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1237	ss181350859	ss181350859	Gm10	50899157	50899278	50899218	50899219	Glyma1.01	0	SNP from BARC OPA-4	Grant, David
1238	BARC-048987-10780	ss107921684	Gm05	266697	267080	266891	266892	Glyma1.01	0		Grant, David
1239	BARC-064775-18801	ss107930016	Gm05	432530	432934	432874	432875	Glyma1.01	0		Grant, David
1240	BARC-040651-07808	ss107919814	Gm05	619848	620830	620294	620295	Glyma1.01	0		Grant, David
1241	BARC-053261-11776	ss107923476	Gm05	937100	937638	937362	937363	Glyma1.01	0		Grant, David
1243	BARC-023411-05376	ss107917197	Gm05	1050891	1051154	1051008	1051009	Glyma1.01	0		Grant, David
1244	BARC-031311-07043	ss107912607	Gm05	1232942	1234044	1233829	1233830	Glyma1.01	0		Grant, David
1248	BARC-013833-01252	ss107912932	Gm05	608009	608358	608219	608220	Glyma1.01	0		Grant, David
1249	BARC-050619-09775	ss107912808	Gm05	1968615	1969098	1968981	1968982	Glyma1.01	0		Grant, David
1250	BARC-062429-17772	ss107928944	Gm05	1794836	1795293	1795193	1795194	Glyma1.01	0		Grant, David
1251	BARC-044147-08639	ss107913925	Gm05	2012268	2012910	2012649	2012650	Glyma1.01	0		Grant, David
1252	BARC-019475-03618	ss107916344	Gm05	990621	991229	990860	990861	Glyma1.01	0		Grant, David
1253	BARC-019485-03631	ss107916356	Gm05	1073109	1073555	1073504	1073505	Glyma1.01	0		Grant, David
1257	BARC-044997-08863	ss107913954	Gm05	2201138	2201441	2201306	2201307	Glyma1.01	0		Grant, David
1260	BARC-014287-01306	ss107912951	Gm05	2557874	2558304	2558192	2558193	Glyma1.01	0		Grant, David
1261	BARC-053497-11882	ss107923582	Gm05	7943521	7943942	7943632	7943633	Glyma1.01	0		Grant, David
1262	BARC-017935-02459	ss107915802	Gm05	7996496	7997033	7996693	7996694	Glyma1.01	0		Grant, David
1263	BARC-019415-03923	ss107916326	Gm05	3021333	3021868	3021705	3021706	Glyma1.01	0		Grant, David
1266	BARC-051975-11312	ss107923012	Gm05	8420450	8421017	8420915	8420916	Glyma1.01	0		Grant, David
1268	BARC-021573-04148	ss107913319	Gm05	3644971	3645456	3645059	3645060	Glyma1.01	0		Grant, David
1270	BARC-052043-11321	ss107923021	Gm05	8908269	8908793	8908614	8908615	Glyma1.01	0		Grant, David
1271	BARC-044481-08709	ss107920554	Gm05	9097066	9097473	9097414	9097415	Glyma1.01	0		Grant, David
1272	BARC-014883-01912	ss107913008	Gm05	4043740	4044059	4043899	4043900	Glyma1.01	0		Grant, David
1274	BARC-058785-15434	ss107926698	Gm05	6851935	6852415	6852084	6852085	Glyma1.01	0		Grant, David
1278	BARC-054163-12369	ss107923907	Gm05	27214347	27215099	27214807	27214808	Glyma1.01	0		Grant, David
1280	BARC-053559-11912	ss107923612	Gm05	27362121	27362735	27362534	27362535	Glyma1.01	0		Grant, David
1281	BARC-050075-09365	ss107912754	Gm05	27637111	27637597	27637251	27637252	Glyma1.01	0		Grant, David
1283	BARC-024797-10343	ss107917750	Gm05	28513079	28513448	28513119	28513120	Glyma1.01	0		Grant, David
1285	BARC-022019-04251	ss107913346	Gm05	29367317	29367733	29367517	29367518	Glyma1.01	0		Grant, David
1286	BARC-048025-10453	ss107921358	Gm05	28878279	28878799	28878574	28878575	Glyma1.01	0		Grant, David
1290	BARC-050757-09856	ss107912822	Gm05	29489413	29489836	29489577	29489578	Glyma1.01	0		Grant, David
1295	BARC-014843-01684	ss107913006	Gm05	31103766	31104453	31104258	31104259	Glyma1.01	0		Grant, David
1296	BARC-018785-03017	ss107916119	Gm05	29382380	29382786	29382695	29382696	Glyma1.01	0		Grant, David
1298	BARC-064245-18594	ss107929784	Gm05	30754647	30754980	30754682	30754683	Glyma1.01	0		Grant, David
1299	BARC-017329-02265	ss107913139	Gm05	31297651	31297907	31297850	31297851	Glyma1.01	0		Grant, David
1301	BARC-058743-15389	ss107926653	Gm05	31304696	31305144	31305071	31305072	Glyma1.01	0		Grant, David
1302	BARC-053377-11834	ss107923534	Gm05	31553016	31553503	31553467	31553468	Glyma1.01	0		Grant, David
1303	BARC-053373-11828	ss107923528	Gm05	31488261	31488695	31488496	31488497	Glyma1.01	0		Grant, David
1304	BARC-054977-12201	ss107924200	Gm05	31506268	31506792	31506389	31506390	Glyma1.01	0		Grant, David
1305	BARC-040459-07745	ss107913817	Gm05	31673794	31674333	31674095	31674096	Glyma1.01	0		Grant, David
1307	BARC-056463-14388	ss107925585	Gm05	31772784	31773288	31772857	31772858	Glyma1.01	0		Grant, David
1308	BARC-052343-11430	ss107923130	Gm05	31884406	31884918	31884594	31884595	Glyma1.01	0		Grant, David
1310	BARC-050697-09840	ss107912816	Gm05	31837354	31837846	31837726	31837727	Glyma1.01	0		Grant, David
1311	BARC-020479-04637	ss107916669	Gm05	32054904	32055688	32055529	32055530	Glyma1.01	0		Grant, David
1313	BARC-053443-11853	ss107923553	Gm05	32392841	32393275	32392955	32392956	Glyma1.01	0		Grant, David
1314	BARC-042331-08243	ss107913883	Gm05	32361374	32361932	32361439	32361440	Glyma1.01	0		Grant, David
1315	BARC-028793-06015	ss107913547	Gm05	33021770	33023000	33022686	33022687	Glyma1.01	0		Grant, David
1316	BARC-022317-04311	ss107913361	Gm05	33056958	33057363	33057221	33057222	Glyma1.01	0		Grant, David
1317	BARC-044557-08720	ss107920561	Gm05	32913174	32913576	32913401	32913402	Glyma1.01	0		Grant, David
1319	BARC-025997-05216	ss107913450	Gm05	33489670	33490003	33489861	33489862	Glyma1.01	0		Grant, David
1321	BARC-031361-07059	ss107918912	Gm05	33679849	33680399	33679928	33679929	Glyma1.01	0		Grant, David
1322	BARC-049091-10809	ss107921710	Gm05	33699112	33699582	33699211	33699212	Glyma1.01	0		Grant, David
1323	BARC-042853-08438	ss107920328	Gm05	34115033	34115372	34115112	34115113	Glyma1.01	0		Grant, David
1327	BARC-018011-02495	ss107915828	Gm05	34294624	34295064	34294649	34294650	Glyma1.01	0		Grant, David
1328	BARC-015345-01810	ss107913030	Gm05	34210679	34211478	34210894	34210895	Glyma1.01	0		Grant, David
1330	BARC-014463-01558	ss107912974	Gm05	34202590	34203101	34202653	34202654	Glyma1.01	0		Grant, David
1331	BARC-030907-06967	ss107918839	Gm05	34436365	34437468	34437255	34437256	Glyma1.01	0		Grant, David
1332	BARC-013665-01226	ss107912929	Gm05	33521565	33521945	33521625	33521626	Glyma1.01	0		Grant, David
1333	BARC-020229-04499	ss107916574	Gm05	34514728	34515066	34514795	34514796	Glyma1.01	0		Grant, David
1334	BARC-020401-04601	ss107913275	Gm05	34610598	34610962	34610824	34610825	Glyma1.01	0		Grant, David
1335	BARC-026129-05274	ss107913462	Gm05	34684569	34685039	34684656	34684657	Glyma1.01	0		Grant, David
1339	BARC-059081-15595	ss107926859	Gm05	35096238	35096549	35096373	35096374	Glyma1.01	0		Grant, David
1340	BARC-038407-10072	ss107919282	Gm05	35428675	35429166	35428706	35428707	Glyma1.01	0		Grant, David
1341	BARC-059049-15585	ss107926849	Gm05	35242901	35243311	35242975	35242976	Glyma1.01	0		Grant, David
1342	BARC-019085-03298	ss107913245	Gm05	35086812	35087231	35086975	35086976	Glyma1.01	0		Grant, David
1343	BARC-040033-07641	ss107913804	Gm05	34734700	34735110	34734860	34734861	Glyma1.01	0		Grant, David
1344	BARC-039495-07502	ss107919569	Gm05	35690246	35690726	35690469	35690470	Glyma1.01	0		Grant, David
1345	BARC-052589-11517	ss107923217	Gm05	35898730	35899206	35899131	35899132	Glyma1.01	0		Grant, David
1346	BARC-031957-07230	ss107913700	Gm05	35965611	35966010	35965724	35965725	Glyma1.01	0		Grant, David
1347	BARC-059171-15653	ss107926917	Gm05	36360914	36361430	36361140	36361141	Glyma1.01	0		Grant, David
1348	BARC-051453-11119	ss107922819	Gm05	36454063	36454585	36454235	36454236	Glyma1.01	0		Grant, David
1350	BARC-029213-06124	ss107913566	Gm05	36249327	36249881	36249721	36249722	Glyma1.01	0		Grant, David
1351	BARC-029341-06154	ss107912593	Gm05	36611579	36612521	36612211	36612212	Glyma1.01	0		Grant, David
1352	BARC-035145-07126	ss107919088	Gm05	38107245	38107809	38107503	38107504	Glyma1.01	0		Grant, David
1353	BARC-015109-02568	ss107913026	Gm05	36724414	36724781	36724576	36724577	Glyma1.01	0		Grant, David
1354	BARC-047849-10410	ss107921315	Gm05	37048153	37049029	37048771	37048772	Glyma1.01	0		Grant, David
1355	BARC-042601-08311	ss107913891	Gm05	36805488	36806607	36805821	36805822	Glyma1.01	0		Grant, David
1356	BARC-014639-01604	ss107912988	Gm05	37311815	37312274	37312043	37312044	Glyma1.01	0		Grant, David
1357	BARC-038793-07332	ss107913749	Gm05	37160962	37161424	37160989	37160990	Glyma1.01	0		Grant, David
1359	BARC-065229-19273	ss107930364	Gm05	37525148	37525497	37525303	37525304	Glyma1.01	0		Grant, David
1361	BARC-019061-03295	ss107913243	Gm05	36907549	36907859	36907647	36907648	Glyma1.01	0		Grant, David
1362	BARC-052097-11347	ss107923047	Gm05	37781787	37782298	37781995	37781996	Glyma1.01	0		Grant, David
1364	BARC-028171-05783	ss107913500	Gm05	37928018	37928688	37928414	37928415	Glyma1.01	0		Grant, David
1365	BARC-020259-04536	ss107913271	Gm05	37999261	37999588	37999477	37999478	Glyma1.01	0		Grant, David
1366	BARC-039515-07505	ss107919571	Gm05	38029095	38029518	38029432	38029433	Glyma1.01	0		Grant, David
1367	BARC-028407-05864	ss107913517	Gm05	38029141	38029940	38029432	38029433	Glyma1.01	0		Grant, David
1368	BARC-060051-16321	ss107927590	Gm05	38472835	38473201	38473052	38473053	Glyma1.01	0		Grant, David
1369	BARC-044895-08836	ss107913949	Gm05	39082698	39083049	39082823	39082824	Glyma1.01	0		Grant, David
